*******************************************************************************
 Revised: April 12, 2021                 Earth                              399
 
 GEOPHYSICAL PROPERTIES (revised May 9, 2022):
  Vol. Mean Radius (km)    = 6371.01+-0.02   Mass x10^24 (kg)= 5.97219+-0.0006
  Equ. radius, km          = 6378.137        Mass layers:
  Polar axis, km           = 6356.752          Atmos         = 5.1   x 10^18 kg
  Flattening               = 1/298.257223563   oceans        = 1.4   x 10^21 kg
  Density, g/cm^3          = 5.51              crust         = 2.6   x 10^22 kg
  J2 (IERS 2010)           = 0.00108262545     mantle        = 4.043 x 10^24 kg
  g_p, m/s^2  (polar)      = 9.8321863685      outer core    = 1.835 x 10^24 kg
  g_e, m/s^2  (equatorial) = 9.7803267715      inner core    = 9.675 x 10^22 kg
  g_o, m/s^2               = 9.82022         Fluid core rad  = 3480 km
  GM, km^3/s^2             = 398600.435436   Inner core rad  = 1215 km
  GM 1-sigma, km^3/s^2     =      0.0014     Escape velocity = 11.186 km/s
  Rot. Rate (rad/s)        = 0.00007292115   Surface area:
  Mean sidereal day, hr    = 23.9344695944     land          = 1.48 x 10^8 km
  Mean solar day 2000.0, s = 86400.002         sea           = 3.62 x 10^8 km
  Mean solar day 1820.0, s = 86400.0         Love no., k2    = 0.299
  Moment of inertia        = 0.3308          Atm. pressure   = 1.0 bar
  Mean surface temp (Ts), K= 287.6           Volume, km^3    = 1.08321 x 10^12
  Mean effect. temp (Te), K= 255             Magnetic moment = 0.61 gauss Rp^3
  Geometric albedo         = 0.367           Vis. mag. V(1,0)= -3.86
  Solar Constant (W/m^2)   = 1367.6 (mean), 1414 (perihelion), 1322 (aphelion)
 HELIOCENTRIC ORBIT CHARACTERISTICS:
  Obliquity to orbit, deg  = 23.4392911  Sidereal orb period  = 1.0000174 y
  Orbital speed, km/s      = 29.79       Sidereal orb period  = 365.25636 d
  Mean daily motion, deg/d = 0.9856474   Hill's sphere radius = 234.9       
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Mon Feb 20 16:10:50 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2017-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2017-Dec-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2458010.500000000, A.D. 2017-Sep-14 00:00:00.0000,  1.486901334360236E+08, -2.319504765559037E+07,  6.388111149668694E+02,  4.118498659461880E+00,  2.932216547391541E+01, -1.939635451629229E-03,  5.019753527681040E+02,  1.504884248617670E+08, -4.501935055961639E-01,
2458011.500000000, A.D. 2017-Sep-15 00:00:00.0000,  1.490243252522448E+08, -2.065823072670771E+07,  4.620414763037115E+02,  3.617044850848329E+00,  2.939901702698523E+01, -2.144011340725172E-03,  5.018450695781885E+02,  1.504493669440261E+08, -4.539999798943981E-01,
2458012.500000000, A.D. 2017-Sep-16 00:00:00.0000,  1.493150961511586E+08, -1.811514813991965E+07,  2.699165776129812E+02,  3.113417981077548E+00,  2.946716689974413E+01, -2.293294306705107E-03,  5.017136273028872E+02,  1.504099615412284E+08, -4.582262262554194E-01,
2458013.500000000, A.D. 2017-Sep-17 00:00:00.0000,  1.495622677101130E+08, -1.556656095708053E+07,  6.759684868995100E+01,  2.607842316464612E+00,  2.952640574443481E+01, -2.378967167643964E-03,  5.015809160501672E+02,  1.503701757085713E+08, -4.627898053339828E-01,
2458014.500000000, A.D. 2017-Sep-18 00:00:00.0000,  1.497656829052625E+08, -1.301324695778462E+07, -1.392247602073476E+02,  2.100587260053626E+00,  2.957655829145228E+01, -2.397302686983238E-03,  5.014468540813186E+02,  1.503299849414058E+08, -4.675791818750522E-01,
2458015.500000000, A.D. 2017-Sep-19 00:00:00.0000,  1.499252095018122E+08, -1.045599713480454E+07, -3.447498852182180E+02,  1.591954722114844E+00,  2.961749560649726E+01, -2.349572117710252E-03,  5.013113948129493E+02,  1.502893752743825E+08, -4.724638919518012E-01,
2458016.500000000, A.D. 2017-Sep-20 00:00:00.0000,  1.500407421640248E+08, -7.895611351939322E+06, -5.434931503427215E+02,  1.082262488434938E+00,  2.964914182329814E+01, -2.241626391022322E-03,  5.011745304715438E+02,  1.502483443770600E+08, -4.773073064681980E-01,
2458017.500000000, A.D. 2017-Sep-21 00:00:00.0000,  1.501122030585933E+08, -5.332893725109941E+06, -7.306380808840040E+02,  5.718265749047389E-01,  2.967147368843762E+01, -2.082891859567226E-03,  5.010362919679593E+02,  1.502069015162802E+08, -4.819796338835124E-01,
2458018.500000000, A.D. 2017-Sep-22 00:00:00.0000,  1.501395410224470E+08, -2.768648348372717E+06, -9.022886098140152E+02,  6.094622487154356E-02,  2.968451328320747E+01, -1.885008135944943E-03,  5.008967453296987E+02,  1.501650664865904E+08, -4.863683708370120E-01,
2458019.500000000, A.D. 2017-Sep-23 00:00:00.0000,  1.501227296548741E+08, -2.036758620531707E+05, -1.055599261031137E+03, -4.501056688910197E-01,  2.968831633498806E+01, -1.660438140334008E-03,  5.007559857459688E+02,  1.501228678249969E+08, -4.903842058396475E-01,
2458020.500000000, A.D. 2017-Sep-24 00:00:00.0000,  1.500617648546810E+08,  2.361228900179498E+06, -1.188795077633345E+03, -9.610858669821609E-01,  2.968295949610632E+01, -1.421345596172685E-03,  5.006141306374515E+02,  1.500803407333347E+08, -4.939619507741148E-01,
2458021.500000000, A.D. 2017-Sep-25 00:00:00.0000,  1.499566623102215E+08,  4.925278230813360E+06, -1.301112435741350E+03, -1.471778868921951E+00,  2.966852954150429E+01, -1.178899205028117E-03,  5.004713130623230E+02,  1.500375251014413E+08, -4.970575365524859E-01,
2458022.500000000, A.D. 2017-Sep-26 00:00:00.0000,  1.498074553051381E+08,  7.487692082816126E+06, -1.392698859130964E+03, -1.981991908204594E+00,  2.964511615253718E+01, -9.430096616576122E-04,  5.003276763444485E+02,  1.499944638967307E+08, -4.996428497004889E-01,
2458023.500000000, A.D. 2017-Sep-27 00:00:00.0000,  1.496141930083865E+08,  1.004769815082224E+07, -1.464505471223034E+03, -2.491549089207682E+00,  2.961280860319940E+01, -7.224004551353858E-04,  5.001833702854918E+02,  1.499512020286117E+08, -5.017001664798532E-01,
2458024.500000000, A.D. 2017-Sep-28 00:00:00.0000,  1.493769392425870E+08,  1.260453181479619E+07, -1.518194948487915E+03, -3.000286416879312E+00,  2.957169573967316E+01, -5.248717170935890E-04,  5.000385488747519E+02,  1.499077856619150E+08, -5.032175007216061E-01,
2458025.500000000, A.D. 2017-Sep-29 00:00:00.0000,  1.490957716004339E+08,  1.515743618722165E+07, -1.556075548657216E+03, -3.508048852163185E+00,  2.952186820516132E+01, -3.576180978779320E-04,  4.998933691040088E+02,  1.498642618615921E+08, -5.041856909907496E-01,
2458026.500000000, A.D. 2017-Sep-30 00:00:00.0000,  1.487707807037644E+08,  1.770566240669272E+07, -1.581060476535000E+03, -4.014690026994248E+00,  2.946342171268676E+01, -2.274783974804961E-04,  4.997479903105652E+02,  1.498206783957645E+08, -5.045977087978506E-01,
2458027.500000000, A.D. 2017-Oct-01 00:00:00.0000,  1.484020693614460E+08,  2.024847021356318E+07, -1.596641929619946E+03, -4.520074888359241E+00,  2.939646007524724E+01, -1.410084547135426E-04,  4.996025733634767E+02,  1.497770834917620E+08, -5.044504733088270E-01,
2458028.500000000, A.D. 2017-Oct-02 00:00:00.0000,  1.479897513745379E+08,  2.278512872527653E+07, -1.606860204957426E+03, -5.024085159722173E+00,  2.932109653802474E+01, -1.042785281093472E-04,  4.994572789503290E+02,  1.497335253225108E+08, -5.037492729608214E-01,
2458029.500000000, A.D. 2017-Oct-03 00:00:00.0000,  1.475339497709493E+08,  2.531491719492251E+07, -1.616240468187258E+03, -5.526626894399067E+00,  2.923745177846083E+01, -1.223178776967870E-04,  4.993122642402189E+02,  1.496900510061207E+08, -5.025145170002169E-01,
2458030.500000000, A.D. 2017-Oct-04 00:00:00.0000,  1.470347943543459E+08,  2.783712539579780E+07, -1.629665349632502E+03, -6.027638411154375E+00,  2.914564702974016E+01, -1.981902457828255E-04,  4.991676773758030E+02,  1.496467049546430E+08, -5.007897956565885E-01,
2458031.500000000, A.D. 2017-Oct-05 00:00:00.0000,  1.464924186517562E+08,  3.035105316955723E+07, -1.652155018139631E+03, -6.527095700065215E+00,  2.904579159699902E+01, -3.318085929802095E-04,  4.990236496928938E+02,  1.496035265415636E+08, -4.986491424231922E-01,
2458032.500000000, A.D. 2017-Oct-06 00:00:00.0000,  1.459069566358992E+08,  3.285600868581168E+07, -1.688543203517795E+03, -7.025011613939065E+00,  2.893796591530608E+01, -5.187745816197520E-04,  4.988802863265634E+02,  1.495605472855842E+08, -4.962004079925990E-01,
2458033.500000000, A.D. 2017-Oct-07 00:00:00.0000,  1.452785399010972E+08,  3.535130517197668E+07, -1.743069438982755E+03, -7.521425846113382E+00,  2.882220392602137E+01, -7.496784839471360E-04,  4.987376567892998E+02,  1.495177880260245E+08, -4.935816523744603E-01,
2458034.500000000, A.D. 2017-Oct-08 00:00:00.0000,  1.446072961248421E+08,  3.783625629670643E+07, -1.818946624089032E+03, -8.016385488311627E+00,  2.869848056015614E+01, -1.010285127096111E-03,  4.985957877892839E+02,  1.494752567697958E+08, -4.909492320485879E-01,
2458035.500000000, A.D. 2017-Oct-09 00:00:00.0000,  1.438933494906156E+08,  4.031017089443104E+07, -1.917990458169952E+03, -8.509920044426723E+00,  2.856670968627974E+01, -1.282775488109067E-03,  4.984546604874473E+02,  1.494329478690873E+08, -4.884595286706711E-01,
2458036.500000000, A.D. 2017-Oct-10 00:00:00.0000,  1.431368232662851E+08,  4.277234804922558E+07, -2.040394409600645E+03, -9.002017750075805E+00,  2.842675438445568E+01, -1.547799156133678E-03,  4.983142133635095E+02,  1.493908428805830E+08, -4.862492689108114E-01,
2458037.500000000, A.D. 2017-Oct-11 00:00:00.0000,  1.423378441284358E+08,  4.522207350835989E+07, -2.184697115715593E+03, -9.492609693964953E+00,  2.827844661280249E+01, -1.786768879593836E-03,  4.981743502699196E+02,  1.493489129799721E+08, -4.844200216671811E-01,
2458038.500000000, A.D. 2017-Oct-12 00:00:00.0000,  1.414965473988670E+08,  4.765861798788536E+07, -2.347936447508633E+03, -9.981564694816370E+00,  2.812161025629934E+01, -1.983803084556257E-03,  4.980349519050872E+02,  1.493071224015379E+08, -4.830302515239313E-01,
2458039.500000000, A.D. 2017-Oct-13 00:00:00.0000,  1.406130822931903E+08,  5.008123740123118E+07, -2.525942679345608E+03, -1.046869365022430E+01,  2.795608181676248E+01, -2.126974902566303E-03,  4.978958884526900E+02,  1.492654322273257E+08, -4.820949165608215E-01,
2458040.500000000, A.D. 2017-Oct-14 00:00:00.0000,  1.396876165144765E+08,  5.248917465110755E+07, -2.713707975488156E+03, -1.095375967554877E+01,  2.778172565860283E+01, -2.208848641529926E-03,  4.977570315231507E+02,  1.492238039671088E+08, -4.815902211412839E-01,
2458041.500000000, A.D. 2017-Oct-15 00:00:00.0000,  1.387203398550465E+08,  5.488166248657364E+07, -2.905777609594166E+03, -1.143649042766822E+01,  2.759844355120884E+01, -2.226483127660828E-03,  4.976182643289442E+02,  1.491822026088679E+08, -4.814607038721161E-01,
2458042.500000000, A.D. 2017-Oct-16 00:00:00.0000,  1.377114667219638E+08,  5.725792698074730E+07, -3.096626050982624E+03, -1.191659047774120E+01,  2.740617973675172E+01, -2.181107552944539E-03,  4.974794897209143E+02,  1.491405990280186E+08, -4.816267906969678E-01,
2458043.500000000, A.D. 2017-Oct-17 00:00:00.0000,  1.366612376200652E+08,  5.961719130071589E+07, -3.280995912235230E+03, -1.239375303406975E+01,  2.720492278899837E+01, -2.077599740974989E-03,  4.973406360708989E+02,  1.490989717509782E+08, -4.819921593015336E-01,
2458044.500000000, A.D. 2017-Oct-18 00:00:00.0000,  1.355699196529773E+08,  6.195867952351418E+07, -3.454185216441751E+03, -1.286767094394620E+01,  2.699470486142145E+01, -1.923815196683165E-03,  4.972016610560839E+02,  1.490573080896863E+08, -4.824509641794441E-01,
2458045.500000000, A.D. 2017-Oct-19 00:00:00.0000,  1.344378061114527E+08,  6.428162027696172E+07, -3.612270881578326E+03, -1.333804674126394E+01,  2.677559837474435E+01, -1.729785509777315E-03,  4.970625533697746E+02,  1.490156046544809E+08, -4.828949841339131E-01,
2458046.500000000, A.D. 2017-Oct-20 00:00:00.0000,  1.332652152584694E+08,  6.658524998428168E+07, -3.752258724484593E+03, -1.380460104383967E+01,  2.654771019754055E+01, -1.506830348674271E-03,  4.969233324191002E+02,  1.489738672634731E+08, -4.832203481013910E-01,
2458047.500000000, A.D. 2017-Oct-21 00:00:00.0000,  1.320524884935620E+08,  6.886881551501292E+07, -3.872156147245318E+03, -1.426707837957734E+01,  2.631117386727676E+01, -1.266674248062927E-03,  4.967840462305953E+02,  1.489321103146558E+08, -4.833331069446784E-01,
2458048.500000000, A.D. 2017-Oct-22 00:00:00.0000,  1.307999881500528E+08,  7.113157611863220E+07, -3.970972942393273E+03, -1.472524979957076E+01,  2.606614099342383E+01, -1.020685362835394E-03,  4.966447680125159E+02,  1.488903557553119E+08, -4.831528723244142E-01,
2458049.500000000, A.D. 2017-Oct-23 00:00:00.0000,  1.295080952070405E+08,  7.337280463151890E+07, -4.048665337994695E+03, -1.517891230727466E+01,  2.581277326975111E+01, -7.793356601748513E-04,  4.965055920052321E+02,  1.488486318379937E+08, -4.826140896855603E-01,
2458050.500000000, A.D. 2017-Oct-24 00:00:00.0000,  1.281772071634171E+08,  7.559178806627274E+07, -4.106044843006879E+03, -1.562788585288201E+01,  2.555123633248729E+01, -5.519280259118631E-04,  4.963666292988436E+02,  1.488069718666751E+08, -4.816650567450713E-01,
2458051.500000000, A.D. 2017-Oct-25 00:00:00.0000,  1.268077362340760E+08,  7.778782777745470E+07, -4.144674583066255E+03, -1.607200910049065E+01,  2.528169615913815E+01, -3.465716137736052E-04,  4.962280041917437E+02,  1.487654131050772E+08, -4.802652786694327E-01,
2458052.500000000, A.D. 2017-Oct-26 00:00:00.0000,  1.254001079175877E+08,  7.996023943032065E+07, -4.166771884154528E+03, -1.651113527045221E+01,  2.500431807155371E+01, -1.703367574510395E-04,  4.960898514502354E+02,  1.487239959551209E+08, -4.783820108960914E-01,
2458053.500000000, A.D. 2017-Oct-27 00:00:00.0000,  1.239547598782366E+08,  8.210835298109931E+07, -4.175128610983491E+03, -1.694512918616959E+01,  2.471926789114628E+01, -2.949401619112280E-05,  4.959523145732158E+02,  1.486827634366936E+08, -4.759868876377779E-01,
2458054.500000000, A.D. 2017-Oct-28 00:00:00.0000,  1.224721409994972E+08,  8.423151282212783E+07, -4.173052044529468E+03, -1.737386637687053E+01,  2.442671444304504E+01,  7.026707161017498E-05,  4.958155449142199E+02,  1.486417609244434E+08, -4.730534787708711E-01,
2458055.500000000, A.D. 2017-Oct-29 00:00:00.0000,  1.209527104047179E+08,  8.632907816408987E+07, -4.164319949153811E+03, -1.779723480483014E+01,  2.412683233986583E+01,  1.237462230303521E-04,  4.956797012780139E+02,  1.486010360268415E+08, -4.695565711663836E-01,
2458056.500000000, A.D. 2017-Oct-30 00:00:00.0000,  1.193969362048585E+08,  8.840042362293652E+07, -4.153134181480855E+03, -1.821513946295723E+01,  2.381980367920234E+01,  1.263759818730392E-04,  4.955449493810030E+02,  1.485606384244165E+08, -4.654739628402617E-01,
2458057.500000000, A.D. 2017-Oct-31 00:00:00.0000,  1.178052937325511E+08,  9.044493984559315E+07, -4.144047974839807E+03, -1.862750955510356E+01,  2.350581692593523E+01,  7.470283637722730E-05,  4.954114603438074E+02,  1.485206194178395E+08, -4.607914869663631E-01,
2458058.500000000, A.D. 2017-Nov-01 00:00:00.0000,  1.161782630851212E+08,  9.246203384608878E+07, -4.141834530860186E+03, -1.903430698718091E+01,  2.318506099638522E+01, -3.273128845293627E-05,  4.952794072226985E+02,  1.484810308880757E+08, -4.555115874948140E-01,
2458059.500000000, A.D. 2017-Nov-02 00:00:00.0000,  1.145163259720445E+08,  9.445112856071566E+07, -4.151263300597668E+03, -1.943553336025061E+01,  2.285771291324836E+01, -1.941565169758519E-04,  4.951489586285520E+02,  1.484419233833939E+08, -4.496646932515187E-01,
2458060.500000000, A.D. 2017-Nov-03 00:00:00.0000,  1.128199621793578E+08,  9.641166105085839E+07, -4.176763016112149E+03, -1.983123099569285E+01,  2.252391909199848E+01, -4.032512641938268E-04,  4.950202689579343E+02,  1.484033431907202E+08, -4.433207148212587E-01,
2458061.500000000, A.D. 2017-Nov-04 00:00:00.0000,  1.110896463850476E+08,  9.834307892343520E+07, -4.221984270103276E+03, -2.022147306031949E+01,  2.218377372609811E+01, -6.482456193186437E-04,  4.948934658574328E+02,  1.483653285775388E+08, -4.365957948162156E-01,
2458062.500000000, A.D. 2017-Nov-05 00:00:00.0000,  1.093258464020954E+08,  1.002448350166965E+08, -4.289326602257788E+03, -2.060634041463708E+01,  2.183730176029079E+01, -9.120982262924571E-04,  4.947686371155232E+02,  1.483279058621727E+08, -4.296486937304306E-01,
2458063.500000000, A.D. 2017-Nov-06 00:00:00.0000,  1.075290238898542E+08,  1.021163811448150E+08, -4.379543815821409E+03, -2.098588884673972E+01,  2.148445549899214E+01, -1.174153868875649E-03,  4.946458205006431E+02,  1.482910863673146E+08, -4.226639181096375E-01,
2458064.500000000, A.D. 2017-Nov-07 00:00:00.0000,  1.056996379603923E+08,  1.039571623491528E+08, -4.491550742760301E+03, -2.136011688901640E+01,  2.112512993342240E+01, -1.413045103603849E-03,  4.945250000667968E+02,  1.482548653124751E+08, -4.158248253657973E-01,
2458065.500000000, A.D. 2017-Nov-08 00:00:00.0000,  1.038381511007809E+08,  1.057666131897779E+08, -4.622502991981804E+03, -2.172894610870351E+01,  2.075919330041969E+01, -1.609919927414438E-03,  4.944061106082580E+02,  1.482192231494695E+08, -4.092857365466432E-01,
2458066.500000000, A.D. 2017-Nov-09 00:00:00.0000,  1.019450360004737E+08,  1.075441569574866E+08, -4.768129062525928E+03, -2.209222016182212E+01,  2.038652202160977E+01, -1.750895148685316E-03,  4.942890490820016E+02,  1.481841289867759E+08, -4.031528050816127E-01,
2458067.500000000, A.D. 2017-Nov-10 00:00:00.0000,  1.000207817184137E+08,  1.092892076648781E+08, -4.923215602047741E+03, -2.244971991142503E+01,  2.000702852099861E+01, -1.828104111197604E-03,  4.941736896358876E+02,  1.481495450948718E+08, -3.974783120241828E-01,
2458068.500000000, A.D. 2017-Nov-11 00:00:00.0000,  9.806589814961144E+07,  1.110011738955150E+08, -5.082123335316777E+03, -2.280118609508136E+01,  1.962067605895340E+01, -1.839424402008127E-03,  4.940598985204658E+02,  1.481154313766810E+08, -3.922664116420813E-01,
2458069.500000000, A.D. 2017-Nov-12 00:00:00.0000,  9.608091852027245E+07,  1.126794633883595E+08, -5.239241292290390E+03, -2.314634116372378E+01,  1.922748150469062E+01, -1.787426279759252E-03,  4.939475463601836E+02,  1.480817490463884E+08, -3.874846977482284E-01,
2458070.500000000, A.D. 2017-Nov-13 00:00:00.0000,  9.406640021117428E+07,  1.143234875024218E+08, -5.389337777368724E+03, -2.348490575294721E+01,  1.882751065368922E+01, -1.678114986093604E-03,  4.938365169144984E+02,  1.480484632559561E+08, -3.830762864299976E-01,
2458071.500000000, A.D. 2017-Nov-14 00:00:00.0000,  9.202292442199543E+07,  1.159326651284615E+08, -5.527807459451258E+03, -2.381660918261055E+01,  1.842087076622579E+01, -1.519820539619410E-03,  4.937267126642275E+02,  1.480155447698685E+08, -3.789694965484153E-01,
2458072.500000000, A.D. 2017-Nov-15 00:00:00.0000,  8.995109513422538E+07,  1.175064259476355E+08, -5.650833562575281E+03, -2.414119552509384E+01,  1.800770322166249E+01, -1.322345010791537E-03,  4.936180580468628E+02,  1.479829709350557E+08, -3.750845276675797E-01,
2458073.500000000, A.D. 2017-Nov-16 00:00:00.0000,  8.785153767072694E+07,  1.190442131021062E+08, -5.755486350432038E+03, -2.445842716107756E+01,  1.758817729600287E+01, -1.096327338656167E-03,  4.935105011230710E+02,  1.479507261804972E+08, -3.713378373568874E-01,
2458074.500000000, A.D. 2017-Nov-17 00:00:00.0000,  8.572489700567544E+07,  1.205454853728763E+08, -5.839773013949394E+03, -2.476808715467805E+01,  1.716248489689492E+01, -8.527396132373966E-04,  4.934040141890377E+02,  1.479188022007985E+08, -3.676452382833857E-01,
2458075.500000000, A.D. 2017-Nov-18 00:00:00.0000,  8.357183589891218E+07,  1.220097189244607E+08, -5.902647211626172E+03, -2.506998096961780E+01,  1.673083571411927E+01, -6.024495760765802E-04,  4.932985935852924E+02,  1.478871978988778E+08, -3.639244636407464E-01,
2458076.500000000, A.D. 2017-Nov-19 00:00:00.0000,  8.139303291179739E+07,  1.234364086339683E+08, -5.943982805430889E+03, -2.536393745428548E+01,  1.629345241952426E+01, -3.558299007853094E-04,  4.931942588043947E+02,  1.478559191184576E+08, -3.600974737927786E-01,
2458077.500000000, A.D. 2017-Nov-20 00:00:00.0000,  7.918918037984963E+07,  1.248250690075269E+08, -5.964516478769481E+03, -2.564980881259912E+01,  1.585056595605815E+01, -1.224340218426434E-04,  4.930910509838723E+02,  1.478249781922584E+08, -3.560923695691775E-01,
2458078.500000000, A.D. 2017-Nov-21 00:00:00.0000,  7.696098243794860E+07,  1.261752347069064E+08, -5.965766494907439E+03, -2.592746941749259E+01,  1.540241131061753E+01,  8.922632674224218E-05,  4.929890309434081E+02,  1.477943933535623E+08, -3.518445841076340E-01,
2458079.500000000, A.D. 2017-Nov-22 00:00:00.0000,  7.470915319246043E+07,  1.274864607509669E+08, -5.949937587693334E+03, -2.619681365955207E+01,  1.494922429907717E+01,  2.717776721032905E-04,  4.928882770185498E+02,  1.477641880867760E+08, -3.472970701875128E-01,
2458080.500000000, A.D. 2017-Nov-23 00:00:00.0000,  7.243441510261121E+07,  1.287583224986402E+08, -5.919822910897434E+03, -2.645775336734723E+01,  1.449123977070205E+01,  4.189598926744864E-04,  4.927888829967195E+02,  1.477343905086609E+08, -3.423994142309467E-01,
2458081.500000000, A.D. 2017-Nov-24 00:00:00.0000,  7.013749757646656E+07,  1.299904155431890E+08, -5.878712138436735E+03, -2.671021555442075E+01,  1.402869133686654E+01,  5.255176633802705E-04,  4.926909564415261E+02,  1.477050328659761E+08, -3.371060852287566E-01,
2458082.500000000, A.D. 2017-Nov-25 00:00:00.0000,  6.781913571828729E+07,  1.311823556404465E+08, -5.830310253083706E+03, -2.695414129846141E+01,  1.356181235095594E+01,  5.870745965692592E-04,  4.925946175929267E+02,  1.476761512057535E+08, -3.313742873267962E-01,
2458083.500000000, A.D. 2017-Nov-26 00:00:00.0000,  6.548006909764617E+07,  1.323337787533322E+08, -5.778664891883731E+03, -2.718948646177563E+01,  1.309083747701474E+01,  6.000767532610141E-04,  4.924999988626474E+02,  1.476477852240303E+08, -3.251621096942386E-01,
2458084.500000000, A.D. 2017-Nov-27 00:00:00.0000,  6.312104035829399E+07,  1.334443412206046E+08, -5.728092023335397E+03, -2.741622473264298E+01,  1.261600378506409E+01,  5.619049695262390E-04,  4.924072447134776E+02,  1.476199782296610E+08, -3.184278826555348E-01,
2458085.500000000, A.D. 2017-Nov-28 00:00:00.0000,  6.074279345997635E+07,  1.345137199476627E+08, -5.683080933190882E+03, -2.763435303629313E+01,  1.213754988098338E+01,  4.712576459660056E-04,  4.923165114174989E+02,  1.475927770718371E+08, -3.111318652001682E-01,
2458086.500000000, A.D. 2017-Nov-29 00:00:00.0000,  5.834607137348419E+07,  1.355416123704937E+08, -5.648151451319456E+03, -2.784389855939392E+01,  1.165571119100210E+01,  3.288820898772471E-04,  4.922279658421460E+02,  1.475662317761570E+08, -3.032415060559008E-01,
2458087.500000000, A.D. 2017-Nov-30 00:00:00.0000,  5.593161316940089E+07,  1.365277357759625E+08, -5.627632588900626E+03, -2.804492525911764E+01,  1.117070950212264E+01,  1.386500383500078E-04,  4.921417820821096E+02,  1.475403945348960E+08, -2.947412235086693E-01,
2458088.500000000, A.D. 2017-Dec-01 00:00:00.0000,  5.350015070321458E+07,  1.374718254317830E+08, -5.625339150726795E+03, -2.823753587901400E+01,  1.068273590154573E+01, -9.120816128227460E-05,  4.920581346326949E+02,  1.475153176604305E+08, -2.856464005145763E-01,
$$EOE
**************************************************************************************************************************************************************************************************************************************************************************
 
TIME

  Barycentric Dynamical Time ("TDB" or T_eph) output was requested. This
continuous coordinate time is equivalent to the relativistic proper time
of a clock at rest in a reference frame co-moving with the solar system
barycenter but outside the system's gravity well. It is the independent
variable in the solar system relativistic equations of motion.

  TDB runs at a uniform rate of one SI second per second and is independent
of irregularities in Earth's rotation.
 
CALENDAR SYSTEM

  Mixed calendar mode was active such that calendar dates after AD 1582-Oct-15
(if any) are in the modern Gregorian system. Dates prior to 1582-Oct-5 (if any)
are in the Julian calendar system, which is automatically extended for dates
prior to its adoption on 45-Jan-1 BC.  The Julian calendar is useful for
matching historical dates. The Gregorian calendar more accurately corresponds
to the Earth's orbital motion and seasons. A "Gregorian-only" calendar mode is
available if such physical events are the primary interest.

REFERENCE FRAME AND COORDINATES

  Ecliptic at the standard reference epoch

    Reference epoch: J2000.0
    X-Y plane: adopted Earth orbital plane at the reference epoch
               Note: IAU76 obliquity of 84381.448 arcseconds wrt ICRF X-Y plane
    X-axis   : ICRF
    Z-axis   : perpendicular to the X-Y plane in the directional (+ or -) sense
               of Earth's north pole at the reference epoch.

  Symbol meaning:

    JDTDB    Julian Day Number, Barycentric Dynamical Time
      X      X-component of position vector (km)
      Y      Y-component of position vector (km)
      Z      Z-component of position vector (km)
      VX     X-component of velocity vector (km/sec)                           
      VY     Y-component of velocity vector (km/sec)                           
      VZ     Z-component of velocity vector (km/sec)                           
      LT     One-way down-leg Newtonian light-time (sec)
      RG     Range; distance from coordinate center (km)
      RR     Range-rate; radial velocity wrt coord. center (km/sec)

ABERRATIONS AND CORRECTIONS

 Geometric state vectors have NO corrections or aberrations applied.

Computations by ...

    Solar System Dynamics Group, Horizons On-Line Ephemeris System
    4800 Oak Grove Drive, Jet Propulsion Laboratory
    Pasadena, CA  91109   USA

    General site: https://ssd.jpl.nasa.gov/
    Mailing list: https://ssd.jpl.nasa.gov/email_list.html
    System news : https://ssd.jpl.nasa.gov/horizons/news.html
    User Guide  : https://ssd.jpl.nasa.gov/horizons/manual.html
    Connect     : browser        https://ssd.jpl.nasa.gov/horizons/app.html#/x
                  API            https://ssd-api.jpl.nasa.gov/doc/horizons.html
                  command-line   telnet ssd.jpl.nasa.gov 6775
                  e-mail/batch   https://ssd.jpl.nasa.gov/ftp/ssd/hrzn_batch.txt
                  scripts        https://ssd.jpl.nasa.gov/ftp/ssd/SCRIPTS
    Author      : Jon.D.Giorgini@jpl.nasa.gov
*******************************************************************************
